Address,Amenities,Neighborhood,NeighborhoodLink,PropertyId,PropertyName,PropertyUrl,ReviewScore,VerifiedListing,is_single_unit
1330 sw 3rd ave,"['Wi-Fi', 'Washer/Dryer', 'Air Conditioning', 'Heating', 'Dishwasher', 'Kitchen', 'Microwave', 'Oven', 'Refrigerator', 'Freezer', 'Furnished', 'Elevator', 'Lounge', 'Corporate Suites', 'Fitness Center', 'Grill', 'Balcony']",Waterfront,https://www.apartments.com/waterfront-portland-or/,873tzh3,1330 SW 3rd Ave Unit FL6-ID18,https://www.apartments.com/1330-sw-3rd-ave-portland-or-unit-fl6-id18/873tzh3/,0,Un-verified,1
327 northwest park avenue,"['Washer/Dryer', 'Dishwasher', 'Stainless Steel Appliances', 'Kitchen', 'Elevator', 'Storage Space', 'Balcony']",Pearl,https://www.apartments.com/pearl-portland-or/,c6xlmjf,327 Northwest Park Avenue Unit Apartment 3-D,https://www.apartments.com/327-northwest-park-avenue-portland-or-unit-apartment-3-d/c6xlmjf/,0,Un-verified,1
4530 ne 74th ave,"['Washer/Dryer', 'Smoke Free', 'Kitchen', 'Range', 'Vinyl Flooring', 'Walk-In Closets', 'Storage Space', 'Patio', 'Yard', 'Garden']",Cully,https://www.apartments.com/cully-portland-or/,dwrmzbl,4530 NE 74th Ave Unit APT B,https://www.apartments.com/4530-ne-74th-ave-portland-or-unit-apt-b/dwrmzbl/,0,Un-verified,1
1684 se marion st,"['Wi-Fi', 'Washer/Dryer', 'Air Conditioning', 'Smoke Free', 'Dishwasher', 'Kitchen', 'Hardwood Floors', 'Family Room', 'Office', 'Furnished', 'Wet Bar', 'Furnished Units Available', 'Gated', 'Deck']",Sellwood-Moreland,https://www.apartments.com/sellwood-moreland-portland-or/,leb799e,1684 SE Marion St Unit Penthouse,https://www.apartments.com/1684-se-marion-st-portland-or-unit-penthouse/leb799e/,0,Un-verified,1
4497 NE 133rd Ave,"['Washer/Dryer Hookup', 'Smoke Free', 'Dishwasher', 'Pool']",Argay,https://www.apartments.com/argay-portland-or/,l2ldmhg,4497 NE 133rd Ave,https://www.apartments.com/4497-ne-133rd-ave-portland-or/l2ldmhg/,0,Un-verified,0
6310 ne 41st ave,"['Washer/Dryer', 'Cable Ready', 'Security System', 'Fireplace', 'Oven', 'Refrigerator', 'Freezer', 'Vinyl Flooring', 'Bicycle Storage', 'Fenced Lot']",Concordia,https://www.apartments.com/concordia-portland-or/,2hrbkdb,6310 NE 41st Ave Unit B,https://www.apartments.com/6310-ne-41st-ave-portland-or-unit-b/2hrbkdb/,0,Un-verified,1
2247 se division st,"['Washer/Dryer', 'Air Conditioning', 'Heating', 'Smoke Free', 'Dishwasher', 'Disposal', 'Refrigerator']",Hosford-Abernethy,https://www.apartments.com/hosford-abernethy-portland-or/,43k1tgh,2247 SE Division St Unit 2247,https://www.apartments.com/2247-se-division-st-portland-or-unit-2247/43k1tgh/,0,Un-verified,1
2121 nw savier st,"['Washer/Dryer', 'Washer/Dryer Hookup', 'Air Conditioning', 'Heating', 'Ceiling Fans', 'Dishwasher', 'Ice Maker', 'Stainless Steel Appliances', 'Pantry', 'Range', 'Refrigerator', 'Freezer', 'Basement', 'Furnished', 'Corporate Suites', 'Fitness Center']",Uptown Portland,https://www.apartments.com/uptown-portland-portland-or/,3zrc8te,2121 NW Savier St Unit 0217.847893,https://www.apartments.com/2121-nw-savier-st-portland-or-unit-0217847893/3zrc8te/,0,Un-verified,1
730 nw naito pkwy,"['Washer/Dryer', 'Air Conditioning', 'Smoke Free', 'Dishwasher', 'Hardwood Floors', 'Furnished', 'Sauna', 'Pool', 'Gated', 'Balcony']",Old Town-Chinatown,https://www.apartments.com/old-town-chinatown-portland-or/,61sy35r,730 NW Naito Pkwy Unit E4,https://www.apartments.com/730-nw-naito-pkwy-portland-or-unit-e4/61sy35r/,0,Un-verified,1
15 NE 157th Ave,"['Dishwasher', 'Oven', 'Refrigerator', 'Freezer', 'Hardwood Floors', 'Fenced Lot']",Glenfair,https://www.apartments.com/glenfair-portland-or/,566tn0m,15 NE 157th Ave,https://www.apartments.com/15-ne-157th-ave-portland-or/566tn0m/,0,Un-verified,1
4115 se raymond st,"['High Speed Internet Access', 'Wi-Fi', 'Washer/Dryer', 'Air Conditioning', 'Heating', 'Ceiling Fans', 'Smoke Free', 'Cable Ready', 'Tub/Shower', 'Dishwasher', 'Kitchen', 'Microwave', 'Oven', 'Refrigerator', 'Breakfast Nook', 'Instant Hot Water', 'Dining Room', 'Linen Closet', 'Window Coverings', 'Patio', 'Yard', 'Lawn']",Woodstock,https://www.apartments.com/woodstock-portland-or/,1rn4k86,4115 SE Raymond St Unit 4115,https://www.apartments.com/4115-se-raymond-st-portland-or/1rn4k86/,0,Un-verified,1
1236 se harney st,"['Washer/Dryer', 'Air Conditioning', 'Heating', 'Smoke Free', 'Cable Ready', 'Storage Space', 'Tub/Shower', 'Sprinkler System', 'Dishwasher', 'Disposal', 'Island Kitchen', 'Kitchen', 'Microwave', 'Oven', 'Range', 'Refrigerator', 'Freezer', 'Hardwood Floors', 'Carpet', 'Tile Floors', 'Furnished', 'Window Coverings']",Sellwood-Moreland,https://www.apartments.com/sellwood-moreland-portland-or/,t7xgtt8,1236 SE Harney St Unit 1,https://www.apartments.com/1236-se-harney-st-portland-or/t7xgtt8/,0,Un-verified,1
1107 ne 9th ave,"['Air Conditioning', 'Heating', 'Ceiling Fans', 'Dishwasher', 'Ice Maker', 'Stainless Steel Appliances', 'Pantry', 'Range', 'Refrigerator', 'Freezer', 'Basement', 'Furnished', 'Corporate Suites', 'Fitness Center', 'Yard']",Lloyd District,https://www.apartments.com/lloyd-district-portland-or/,gcrrkbx,1107 NE 9th Ave Unit 221.533719,https://www.apartments.com/1107-ne-9th-ave-portland-or-unit-221533719/gcrrkbx/,0,Un-verified,1
2112 nw quimby st,"['Washer/Dryer', 'Washer/Dryer Hookup', 'Air Conditioning', 'Heating', 'Ceiling Fans', 'Dishwasher', 'Ice Maker', 'Stainless Steel Appliances', 'Pantry', 'Range', 'Refrigerator', 'Freezer', 'Basement', 'Furnished', 'Corporate Suites', 'Fitness Center', 'Yard']",Uptown Portland,https://www.apartments.com/uptown-portland-portland-or/,10cvqp4,2112 NW Quimby St Unit 416.694244,https://www.apartments.com/2112-nw-quimby-st-portland-or-unit-416694244/10cvqp4/,0,Un-verified,1
4045 n montana ave,"['Washer/Dryer', 'Air Conditioning', 'Heating', 'Smoke Free', 'Security System', 'Kitchen', 'Microwave', 'Refrigerator', 'Hardwood Floors', 'Furnished', 'Laundry Facilities', 'Yard']",Boise,https://www.apartments.com/boise-portland-or/,k3h65f8,4045 N Montana AVE Unit B (2nd floor),https://www.apartments.com/4045-n-montana-ave-portland-or-unit-b-2nd-floor/k3h65f8/,0,Un-verified,1
1030 nw 12th ave,"['Washer/Dryer', 'Air Conditioning', 'Heating', 'Smoke Free', 'Cable Ready', 'Storage Space', 'Dishwasher', 'Disposal', 'Granite Countertops', 'Pantry', 'Kitchen', 'Microwave', 'Refrigerator', 'Views', 'Walk-In Closets', 'Elevator', 'Fitness Center', 'Gated', 'Balcony', 'Deck', 'Yard', 'Grill', 'Garden']",Pearl,https://www.apartments.com/pearl-portland-or/,3l74xtd,1030 NW 12th Ave Unit 322,https://www.apartments.com/1030-nw-12th-ave-portland-or-unit-322/3l74xtd/,0,Un-verified,1
920 nw naito pkwy,"['Washer/Dryer', 'Air Conditioning', 'Smoke Free', 'Storage Space', 'Dishwasher', 'Furnished', 'Loft Layout', 'Furnished Units Available', 'Pool', 'Gated', 'Balcony']",Old Town-Chinatown,https://www.apartments.com/old-town-chinatown-portland-or/,jer6w44,920 NW Naito Pkwy Unit JX,https://www.apartments.com/920-nw-naito-pkwy-portland-or-unit-jx/jer6w44/,0,Un-verified,1
111 parkway pl,"['Washer/Dryer', 'Washer/Dryer Hookup', 'Air Conditioning', 'Heating', 'Ceiling Fans', 'Dishwasher', 'Ice Maker', 'Stainless Steel Appliances', 'Pantry', 'Range', 'Refrigerator', 'Freezer', 'Basement', 'Furnished', 'Corporate Suites', 'Fitness Center', 'Yard']",Vancouver Waterfront,https://www.apartments.com/vancouver-waterfront-vancouver-wa/,hte41y3,111 Parkway Pl Unit 201.856633,https://www.apartments.com/111-parkway-pl-vancouver-wa-unit-201856633/hte41y3/,0,Un-verified,1
111 sw harrison st,"['Cable Ready', 'Security System', 'Dishwasher', 'Disposal', 'Microwave', 'Oven', 'Refrigerator', 'Freezer', 'Pool', 'Bicycle Storage']",Park Blocks,https://www.apartments.com/park-blocks-portland-or/,8j34l51,111 SW Harrison St Unit 5C,https://www.apartments.com/111-sw-harrison-st-portland-or-unit-5c/8j34l51/,0,Un-verified,1
1055 n anchor way,"['Washer/Dryer', 'Washer/Dryer Hookup', 'Air Conditioning', 'Heating', 'Ceiling Fans', 'Dishwasher', 'Ice Maker', 'Stainless Steel Appliances', 'Pantry', 'Range', 'Refrigerator', 'Freezer', 'Basement', 'Furnished', 'Corporate Suites', 'Fitness Center', 'Pool', 'Yard']",Bridgeton,https://www.apartments.com/bridgeton-portland-or/,jkpj565,1055 N Anchor Way Unit 346.511883,https://www.apartments.com/1055-n-anchor-way-portland-or-unit-346511883/jkpj565/,0,Un-verified,1
2344 se ankeny st,"['Washer/Dryer', 'Smoke Free', 'Dishwasher', 'Kitchen', 'Furnished', 'Furnished Units Available', 'Porch']",Buckman,https://www.apartments.com/buckman-portland-or/,d76bysh,2344 SE Ankeny St Unit 2344 C,https://www.apartments.com/2344-se-ankeny-st-portland-or/d76bysh/,0,Un-verified,1
563 n simpson st,"['Washer/Dryer', 'Cable Ready', 'Dishwasher', 'Oven', 'Refrigerator', 'Hardwood Floors', 'Fenced Lot', 'Lawn']",Humboldt,https://www.apartments.com/humboldt-portland-or/,yt7enfr,563 N Simpson St Unit 565,https://www.apartments.com/563-n-simpson-st-portland-or-unit-565/yt7enfr/,0,Un-verified,1
2222 nw raleigh st,"['Washer/Dryer', 'Washer/Dryer Hookup', 'Air Conditioning', 'Heating', 'Ceiling Fans', 'Dishwasher', 'Ice Maker', 'Stainless Steel Appliances', 'Pantry', 'Range', 'Refrigerator', 'Freezer', 'Basement', 'Furnished', 'Corporate Suites', 'Fitness Center', 'Yard']",Uptown Portland,https://www.apartments.com/uptown-portland-portland-or/,hn38942,2222 NW Raleigh St Unit 313.708214,https://www.apartments.com/2222-nw-raleigh-st-portland-or-unit-313708214/hn38942/,0,Un-verified,1
821 sw green ave,"['Washer/Dryer', 'Smoke Free', 'Dishwasher', 'Kitchen', 'Refrigerator', 'Hardwood Floors', 'Views', 'Walk-In Closets', 'Furnished', 'Furnished Units Available', 'Patio', 'Deck']",Goose Hollow,https://www.apartments.com/goose-hollow-portland-or/,ft3ql8r,821 SW Green Ave Unit APT 1,https://www.apartments.com/821-sw-green-ave-portland-or-unit-apt-1/ft3ql8r/,0,Un-verified,1
3467 SE Gladstone St,"['Washer/Dryer', 'Cable Ready', 'Dishwasher', 'Disposal', 'Microwave', 'Oven', 'Refrigerator', 'Vinyl Flooring', 'Fenced Lot']",Creston-Kenilworth,https://www.apartments.com/creston-kenilworth-portland-or/,f42xltv,3467 SE Gladstone St,https://www.apartments.com/3467-se-gladstone-st-portland-or/f42xltv/,0,Un-verified,1
2222 nw raleigh st,"['Washer/Dryer', 'Washer/Dryer Hookup', 'Air Conditioning', 'Heating', 'Ceiling Fans', 'Dishwasher', 'Ice Maker', 'Stainless Steel Appliances', 'Pantry', 'Range', 'Refrigerator', 'Freezer', 'Basement', 'Furnished', 'Corporate Suites', 'Fitness Center', 'Yard']",Uptown Portland,https://www.apartments.com/uptown-portland-portland-or/,z666hsy,2222 NW Raleigh St Unit 519.575390,https://www.apartments.com/2222-nw-raleigh-st-portland-or-unit-519575390/z666hsy/,0,Un-verified,1
3536 ne rodney ave,"['Wi-Fi', 'Washer/Dryer', 'Air Conditioning', 'Smoke Free', 'Dishwasher', 'Disposal', 'Pantry', 'Kitchen', 'Range', 'Breakfast Nook', 'Hardwood Floors', 'Skylights', 'Walk-In Closets', 'Furnished', 'Furnished Units Available', 'Storage Space', 'Bicycle Storage', 'Gated', 'Patio', 'Deck', 'Yard', 'Garden']",Boise,https://www.apartments.com/boise-portland-or/,6k92vwt,3536 NE Rodney Ave Unit B,https://www.apartments.com/3536-ne-rodney-ave-portland-or-unit-b/6k92vwt/,0,Un-verified,1
4326 Northeast 9th Avenue,"['Washer/Dryer', 'Heating', 'Smoke Free', 'Dishwasher', 'Kitchen', 'Instant Hot Water', 'Hardwood Floors', 'Basement', 'Attic', 'Porch', 'Deck', 'Yard']",King,https://www.apartments.com/king-portland-or/,6kzmyjs,4326 Northeast 9th Avenue,https://www.apartments.com/4326-northeast-9th-avenue-portland-or/6kzmyjs/,0,Un-verified,1
4322 se 28th pl,"['High Speed Internet Access', 'Wi-Fi', 'Washer/Dryer', 'Air Conditioning', 'Heating', 'Tub/Shower', 'Eat-in Kitchen', 'Kitchen', 'Oven', 'Refrigerator', 'Freezer', 'Carpet', 'Basement', 'Window Coverings', 'Deck', 'Yard', 'Lawn', 'Garden']",Creston-Kenilworth,https://www.apartments.com/creston-kenilworth-portland-or/,rtmnd92,4322 SE 28th Pl Unit 2,https://www.apartments.com/4322-se-28th-pl-portland-or/rtmnd92/,0,Un-verified,1
803 ne jessup st,"['Washer/Dryer', 'Dishwasher', 'Disposal', 'Microwave', 'Oven', 'Refrigerator', 'Freezer', 'Tile Floors', 'Fenced Lot', 'Lawn']",King,https://www.apartments.com/king-portland-or/,klf05j8,803 NE Jessup St Unit 1,https://www.apartments.com/803-ne-jessup-st-portland-or-unit-1/klf05j8/,0,Un-verified,1
2305 se division st,"['Heating', 'Ceiling Fans', 'Smoke Free', 'Dishwasher', 'Disposal', 'Stainless Steel Appliances', 'Kitchen', 'Microwave', 'Oven', 'Range', 'Refrigerator', 'Freezer', 'Hardwood Floors', 'Laundry Facilities', 'Patio', 'Yard']",Hosford-Abernethy,https://www.apartments.com/hosford-abernethy-portland-or/,1lry7v7,2305 SE Division St Unit 2305,https://www.apartments.com/2305-se-division-st-portland-or/1lry7v7/,0,Un-verified,1
4780 se milwaukie ave,"['Washer/Dryer', 'Washer/Dryer Hookup', 'Air Conditioning', 'Heating', 'Ceiling Fans', 'Dishwasher', 'Ice Maker', 'Stainless Steel Appliances', 'Pantry', 'Range', 'Refrigerator', 'Freezer', 'Basement', 'Furnished', 'Corporate Suites', 'Yard']",Brooklyn,https://www.apartments.com/brooklyn-portland-or/,zv3k3wx,4780 SE Milwaukie Ave Unit 402.508343,https://www.apartments.com/4780-se-milwaukie-ave-portland-or-unit-402508343/zv3k3wx/,0,Un-verified,1
12450 NW Barnes Rd,"['Recycling', '1 Month Free Rent !', 'Refrigerator', 'Town Home', 'Dishwasher', 'Easy Freeway Access', 'Online Payments with Free E-Check Option', 'Large Closets', 'Additional Storage', 'Cable Ready', 'Online Maintenance Requests', 'Beautiful Landscaping', 'Efficient Appliances', 'View', 'Corporate Housing Available', 'Easy Shopping Access', 'Garbage Disposal', 'Meandering Pathways', 'Microwave', 'Patio/Balcony', 'Washer/Dryer', 'Package Service', 'Maintenance on site', 'Property Manager on Site', '24 Hour Access', 'Recycling', 'Online Services', 'Planned Social Activities', 'Pet Washing Station', 'Public Transportation', 'Key Fob Entry', 'Business Center', 'Clubhouse', 'Spa', 'Pool', 'Playground', 'Picnic Area', 'High Speed Internet Access', 'Washer/Dryer', 'Heating', 'Smoke Free', 'Cable Ready', 'Trash Compactor', 'Storage Space', 'Tub/Shower', 'Sprinkler System', 'Wheelchair Accessible (Rooms)', 'Dishwasher', 'Disposal', 'Kitchen', 'Microwave', 'Oven', 'Range', 'Refrigerator', 'Freezer', 'Hardwood Floors', 'Carpet', 'Vinyl Flooring', 'Dining Room', 'Family Room', 'Walk-In Closets', 'Linen Closet', 'Double Pane Windows', 'Window Coverings', 'Large Bedrooms', 'Balcony', 'Patio']",Cedar Hills-Cedar Mill,https://www.apartments.com/cedar-hills-cedar-mill-portland-or/,3w6926f,Commons at Timber Creek Apartments,https://www.apartments.com/commons-at-timber-creek-apartments-portland-or/3w6926f/,4.0,verified,0
2306 se caruthers st,"['Washer/Dryer', 'Air Conditioning', 'Smoke Free', 'Kitchen', 'Basement', 'Office', 'Furnished', 'Storage Space']",Hosford-Abernethy,https://www.apartments.com/hosford-abernethy-portland-or/,mvqel9k,2306 SE Caruthers St Unit C,https://www.apartments.com/2306-se-caruthers-st-portland-or-unit-c/mvqel9k/,0,Un-verified,1
2405 N Vancouver Ave,"['Hardwood Flooring', 'Prime Portland Location', 'Close to Transportation', 'Flex Rent Payment Option', 'Custom Cabinetry', 'Bike Storage Room', 'Controlled Building Access', 'Storage', 'Furnished Apartments Available', 'Gated Garage Parking', 'Stainless-Steel Appliances', '24-Hour Maintenance', 'In-Home Washer & Dryer', 'Panoramic City Views', 'Private Balcony*', 'Oversized Window', 'Quartz countertops', 'Roomy Kitchens', 'Package Service', 'Controlled Access', 'Furnished Units Available', 'Recycling', 'Key Fob Entry', 'Elevator', 'Bicycle Storage', 'Gated', 'High Speed Internet Access', 'Washer/Dryer', 'Ceiling Fans', 'Cable Ready', 'Tub/Shower', 'Dishwasher', 'Disposal', 'Stainless Steel Appliances', 'Kitchen', 'Microwave', 'Oven', 'Range', 'Refrigerator', 'Vinyl Flooring', 'Furnished', 'Balcony', 'Patio']",South Eliot,https://www.apartments.com/south-eliot-portland-or/,9g37rp6,Brio Flats,https://www.apartments.com/brio-flats-portland-or/9g37rp6/,4.9,verified,0
12231-12239 se bush st,"['Dishwasher', 'Disposal', 'Oven', 'Vinyl Flooring']",Powellhurst-Gilbert,https://www.apartments.com/powellhurst-gilbert-portland-or/,jczkp44,12231-12239 SE Bush St Unit 76,https://www.apartments.com/12231-12239-se-bush-st-portland-or-unit-76/jczkp44/,0,Un-verified,1
1850 nw front ave,"['Washer/Dryer', 'Washer/Dryer Hookup', 'Air Conditioning', 'Heating', 'Ceiling Fans', 'Dishwasher', 'Ice Maker', 'Stainless Steel Appliances', 'Pantry', 'Range', 'Refrigerator', 'Freezer', 'Basement', 'Furnished', 'Corporate Suites', 'Yard']",Uptown Portland,https://www.apartments.com/uptown-portland-portland-or/,6k7jb8v,1850 NW Front Ave Unit 624.431992,https://www.apartments.com/1850-nw-front-ave-portland-or-unit-624431992/6k7jb8v/,0,Un-verified,1
1221 sw 10th ave,"['Washer/Dryer', 'Air Conditioning', 'Smoke Free', 'Dishwasher', 'Granite Countertops', 'Kitchen', 'Range', 'Hardwood Floors', 'Dining Room', 'Walk-In Closets', 'Concierge', 'Elevator', 'Storage Space', 'Fitness Center', 'Gated', 'Balcony', 'Patio', 'Deck']",Park Blocks,https://www.apartments.com/park-blocks-portland-or/,z3r150x,1221 SW 10th Ave Unit 209,https://www.apartments.com/1221-sw-10th-ave-portland-or-unit-209/z3r150x/,0,Un-verified,1
8810 SE Otty Rd,"['Laundry Facilities', 'Maintenance on site', 'Property Manager on Site', 'Hearing Impaired Accessible', 'Vision Impaired Accessible', 'Recycling', 'Clubhouse', 'Fitness Center', 'Playground', 'Bicycle Storage', 'Grill', 'Picnic Area', 'Washer/Dryer Hookup', 'Air Conditioning', 'Heating', 'Smoke Free', 'Cable Ready', 'Storage Space', 'Tub/Shower', 'Wheelchair Accessible (Rooms)', 'Dishwasher', 'Disposal', 'Pantry', 'Kitchen', 'Oven', 'Range', 'Refrigerator', 'Freezer', 'Instant Hot Water', 'Carpet', 'Dining Room', 'Family Room', 'Office', 'Walk-In Closets', 'Linen Closet', 'Balcony', 'Patio', 'Yard']",Southgate,https://www.apartments.com/southgate-portland-or/,9k8lbn7,Rosewood Station,https://www.apartments.com/rosewood-station-happy-valley-or/9k8lbn7/,3.9,verified,0
1676 SE Marion St,"['Washer/Dryer', 'Air Conditioning', 'Smoke Free', 'Dishwasher', 'Kitchen', 'Hardwood Floors', 'Furnished', 'Furnished Units Available', 'Gated', 'Patio', 'Yard']",Sellwood-Moreland,https://www.apartments.com/sellwood-moreland-portland-or/,nlk1zvq,1676 SE Marion St,https://www.apartments.com/1676-se-marion-st-portland-or/nlk1zvq/,0,Un-verified,1
5419 SE Woodstock Blvd,"['39 Unit New Construction', 'Dishwasher', 'Disposal', 'Large Windows', 'Stainless Steel Appliances', 'Air Conditioner', 'Off Street Parking', 'Washer/Dryer', 'Recycling', 'Wi-Fi', 'Controlled Access', '24 Hour Access', 'Recycling', 'Storage Space', 'Bicycle Storage', 'Gated', 'Washer/Dryer', 'Air Conditioning', 'Tub/Shower', 'Dishwasher', 'Disposal', 'Stainless Steel Appliances', 'Kitchen', 'Views']",Woodstock,https://www.apartments.com/woodstock-portland-or/,zvzx5py,54 Woodstock,https://www.apartments.com/54-woodstock-portland-or/zvzx5py/,4.8,verified,0
1330 sw 3rd ave,"['Washer/Dryer', 'Washer/Dryer Hookup', 'Air Conditioning', 'Heating', 'Ceiling Fans', 'Dishwasher', 'Ice Maker', 'Stainless Steel Appliances', 'Pantry', 'Range', 'Refrigerator', 'Freezer', 'Basement', 'Furnished', 'Corporate Suites', 'Fitness Center', 'Yard']",Waterfront,https://www.apartments.com/waterfront-portland-or/,mtbyvzl,1330 SW 3rd Ave Unit 312.15936,https://www.apartments.com/1330-sw-3rd-ave-portland-or-unit-31215936/mtbyvzl/,0,Un-verified,1
3014 SE 8th Ave,"['Bike Score = 89', 'Oaks Wildlife Refuge', 'A/C ready', 'Views', 'Hardwood-style flooring', 'Modern style fixtures', 'Quartz countertops', '9-foot ceilings', 'Corner Unit', 'Energy-Efficient Stainless-Steel Appliances', 'Pet-friendly', 'Walk Score = 87', 'Controlled Access', 'Recycling', 'High Speed Internet Access', 'Washer/Dryer', 'Air Conditioning', 'Heating', 'Smoke Free', 'Cable Ready', 'Security System', 'Tub/Shower', 'Sprinkler System', 'Wheelchair Accessible (Rooms)', 'Dishwasher', 'Disposal', 'Granite Countertops', 'Stainless Steel Appliances', 'Microwave', 'Oven', 'Range', 'Refrigerator', 'Hardwood Floors', 'Vinyl Flooring', 'High Ceilings']",Brooklyn,https://www.apartments.com/brooklyn-portland-or/,gvljlwx,Brooklyn Flats,https://www.apartments.com/brooklyn-flats-portland-or/gvljlwx/,4.0,verified,0
3809 n vancouver ave,"['Washer/Dryer', 'Fireplace', 'Dishwasher', 'Microwave', 'Oven', 'Refrigerator', 'Freezer', 'Hardwood Floors', 'Vaulted Ceiling', 'Furnished']",Boise,https://www.apartments.com/boise-portland-or/,5p4xe9n,3809 N Vancouver Ave Unit B,https://www.apartments.com/3809-n-vancouver-ave-portland-or-unit-b/5p4xe9n/,0,Un-verified,1
17924 SE Division,"['parking', 'Laundry Facilities', 'Washer/Dryer Hookup', 'Stainless Steel Appliances']",Gresham-Centennial,https://www.apartments.com/gresham-centennial-gresham-or/,qye25tx,Eastside Village Apartments,https://www.apartments.com/eastside-village-apartments-gresham-or/qye25tx/,0,verified,0
8408-8428 N Brandon Ave,"['Kenton Park', 'High Ceilings', 'Very Bikeable', 'Bike Racks', 'Large Closets', 'Laundry Facilities', 'Controlled Access', 'Day Care', 'Maintenance on site', 'Property Manager on Site', 'On-Site Retail', 'Recycling', 'Public Transportation', 'Courtyard', 'Heating', 'Cable Ready', 'Tub/Shower', 'Sprinkler System', 'Wheelchair Accessible (Rooms)', 'Dishwasher', 'Disposal', 'Stainless Steel Appliances', 'Kitchen', 'Oven', 'Range', 'Refrigerator', 'Hardwood Floors', 'Vinyl Flooring', 'High Ceilings', 'Office', 'Den', 'Loft Layout', 'Double Pane Windows', 'Window Coverings', 'Balcony', 'Patio', 'Deck']",North Portland,https://www.apartments.com/north-portland-portland-or/,d5qdhfh,Kenton Commons,https://www.apartments.com/kenton-commons-portland-or/d5qdhfh/,0,verified,0
14614 nw safflower dr,"['Wi-Fi', 'Washer/Dryer', 'Air Conditioning', 'Heating', 'Dishwasher', 'Kitchen', 'Microwave', 'Oven', 'Refrigerator', 'Freezer', 'Furnished', 'Corporate Suites', 'Balcony']",Bethany,https://www.apartments.com/bethany-portland-or/,5qn52zp,14614 NW Safflower Dr Unit FL1-ID7,https://www.apartments.com/14614-nw-safflower-dr-portland-or-unit-fl1-id7/5qn52zp/,0,Un-verified,1
1514 N Emerson St,"['energy efficient', 'modern cabinetry', 'hardwood-style flooring', 'pet-friendly', 'Controlled Access', 'Washer/Dryer', 'Heating', 'Dishwasher', 'Stainless Steel Appliances', 'Microwave', 'Range', 'Refrigerator', 'Double Pane Windows']",Overlook,https://www.apartments.com/overlook-portland-or/,x1gdy6p,1514 N Emerson St,https://www.apartments.com/1514-n-emerson-st-portland-or/x1gdy6p/,0,verified,0
6105 SE Cora St,"['Controlled Access', 'Washer/Dryer', 'Air Conditioning', 'Heating', 'Smoke Free', 'Tub/Shower', 'Sprinkler System', 'Dishwasher', 'Stainless Steel Appliances', 'Microwave', 'Range', 'Refrigerator', 'Walk-In Closets', 'Double Pane Windows']",Foster-Powell,https://www.apartments.com/foster-powell-portland-or/,bmnxqk9,Kern Lofts,https://www.apartments.com/kern-lofts-portland-or/bmnxqk9/,4.9,verified,0
9222 NE Hassalo St,"['Washer/Dryer', 'Cable Ready', 'Security System', 'Dishwasher', 'Oven', 'Refrigerator', 'Freezer', 'Vinyl Flooring', 'Vaulted Ceiling']",Montavilla,https://www.apartments.com/montavilla-portland-or/,55nx4km,9222 NE Hassalo St,https://www.apartments.com/9222-ne-hassalo-st-portland-or/55nx4km/,0,Un-verified,1
1940 SE 80th Ave,[],Montavilla,https://www.apartments.com/montavilla-portland-or/,2hwgcxc,Rose Tabor Apartments,https://www.apartments.com/rose-tabor-apartments-portland-or/2hwgcxc/,0,verified,0
1529 NE 21st Ave,"['Laundry Facilities', 'Controlled Access', 'Picnic Area', 'High Speed Internet Access', 'Smoke Free', 'Dishwasher', 'Disposal', 'Range', 'Refrigerator', 'Carpet', 'Vinyl Flooring']",Sullivan's Gulch,https://www.apartments.com/sullivans-gulch-portland-or/,2kszppc,Weidler Commons,https://www.apartments.com/weidler-commons-portland-or/2kszppc/,0,verified,0
235-255 SE 146th Ave,"['Furnished Units Available', 'Recycling', 'Fenced Lot', 'Washer/Dryer', 'Air Conditioning', 'Heating', 'Smoke Free', 'Cable Ready', 'Tub/Shower', 'Sprinkler System', 'Dishwasher', 'Granite Countertops', 'Stainless Steel Appliances', 'Eat-in Kitchen', 'Kitchen', 'Microwave', 'Oven', 'Range', 'Refrigerator', 'Vinyl Flooring', 'High Ceilings', 'Office', 'Built-In Bookshelves', 'Views', 'Walk-In Closets', 'Furnished', 'Double Pane Windows', 'Window Coverings', 'Large Bedrooms']",Gateway,https://www.apartments.com/gateway-portland-or/,jw4w4w6,Ascot 146 Apartments,https://www.apartments.com/ascot-146-apartments-portland-or/jw4w4w6/,4.0,verified,0
2386 W Burnside St,"['Laundry Facilities', 'Storage Space', 'High Speed Internet Access', 'Air Conditioning', 'Smoke Free', 'Wheelchair Accessible (Rooms)', 'Hardwood Floors', 'Views']",Uptown Portland,https://www.apartments.com/uptown-portland-portland-or/,wzgnj6k,Uptown Apartments,https://www.apartments.com/uptown-apartments-portland-or/wzgnj6k/,0,verified,0
17675 SE Pine St,"['Laundry Facilities', 'Controlled Access', 'Key Fob Entry', 'Multi Use Room', 'Gated', 'High Speed Internet Access', 'Smoke Free', 'Tub/Shower', 'Wheelchair Accessible (Rooms)', 'Dishwasher', 'Disposal', 'Range', 'Refrigerator']",Rockwood,https://www.apartments.com/rockwood-portland-or/,8y8n2j0,Mayfield Court Apartments,https://www.apartments.com/mayfield-court-apartments-portland-or/8y8n2j0/,4.0,verified,0
